longitude,latitude,environment.2017_land_distance,environment.2017_maximum_depth,environment.2017_mean_depth,environment.2017_minimum_depth,environment.2017_net_primary_production,environment.2017_sea.bottom_dissolved_oxygen,environment.2017_sea.bottom_salinity,environment.2017_sea.bottom_temperature,environment.2017_sea.surface_salinity,environment.2017_sea.surface_temperature,environment.2018_land_distance,environment.2018_maximum_depth,environment.2018_mean_depth,environment.2018_minimum_depth,environment.2018_net_primary_production,environment.2018_sea.bottom_dissolved_oxygen,environment.2018_sea.bottom_salinity,environment.2018_sea.bottom_temperature,environment.2018_sea.surface_salinity,environment.2018_sea.surface_temperature,environment.2019_land_distance,environment.2019_maximum_depth,environment.2019_mean_depth,environment.2019_minimum_depth,environment.2019_net_primary_production,environment.2019_sea.bottom_dissolved_oxygen,environment.2019_sea.bottom_salinity,environment.2019_sea.bottom_temperature,environment.2019_sea.surface_salinity,environment.2019_sea.surface_temperature,environment.2020_land_distance,environment.2020_maximum_depth,environment.2020_mean_depth,environment.2020_minimum_depth,environment.2020_net_primary_production,environment.2020_sea.bottom_dissolved_oxygen,environment.2020_sea.bottom_salinity,environment.2020_sea.bottom_temperature,environment.2020_sea.surface_salinity,environment.2020_sea.surface_temperature,environment.2021_land_distance,environment.2021_maximum_depth,environment.2021_mean_depth,environment.2021_minimum_depth,environment.2021_net_primary_production,environment.2021_sea.bottom_dissolved_oxygen,environment.2021_sea.bottom_salinity,environment.2021_sea.bottom_temperature,environment.2021_sea.surface_salinity,environment.2021_sea.surface_temperature,environment.2050_land_distance,environment.2050_maximum_depth,environment.2050_mean_depth,environment.2050_minimum_depth,environment.2050_net_primary_production,environment.2050_sea.bottom_dissolved_oxygen,environment.2050_sea.bottom_salinity,environment.2050_sea.bottom_temperature,environment.2050_sea.surface_salinity,environment.2050_sea.surface_temperature,fishing.activity.2017_reported_fishing,fishing.activity.2017_total_fishing,fishing.activity.2017_unreported_fishing,fishing.activity.2018_reported_fishing,fishing.activity.2018_total_fishing,fishing.activity.2018_unreported_fishing,fishing.activity.2019_reported_fishing,fishing.activity.2019_total_fishing,fishing.activity.2019_unreported_fishing,fishing.activity.2020_reported_fishing,fishing.activity.2020_total_fishing,fishing.activity.2020_unreported_fishing,fishing.activity.2021_reported_fishing,fishing.activity.2021_total_fishing,fishing.activity.2021_unreported_fishing,species.richness.2017,species.richness.2018,species.richness.2019,species.richness.2020,species.richness.2021,species.richness.2050,stocks.richness.2017,stocks.richness.2018,stocks.richness.2019,stocks.richness.2020,stocks.richness.2021,stocks.richness.2050,temperature_difference_2017,temperature_difference_2018,temperature_difference_2019,temperature_difference_2020,temperature_difference_2021,temperature_difference_2050,salinity_difference_2017,salinity_difference_2018,salinity_difference_2019,salinity_difference_2020,salinity_difference_2021,salinity_difference_2050,thermohalinity_2017,thermohalinity_2018,thermohalinity_2019,thermohalinity_2020,thermohalinity_2021,thermohalinity_2050
8.72,37.03,0.572871917,-0.253935177,0.115758477,-0.219488657,-0.15907952,0.664255109,-0.374743641,0.611680137,-0.722564125,0.122537537,0.572871917,-0.069293012,0.115758477,-0.219488657,-0.146351895,0.809051808,-0.397912683,0.54482991,-0.702440244,-0.237826791,0.572871917,-0.253935177,0.115758477,-0.219488657,-0.134173477,0.221024796,-0.368919101,0.685692284,-0.829848828,-0.10784042,0.572871917,-0.253935177,0.115758477,-0.219488657,-0.176302411,0.225321071,-0.377694233,0.660845985,-0.826216969,-0.012313679,0.572871917,-0.253935177,0.115758477,-0.219488657,-0.153647093,0.091806093,-0.370485454,0.564903429,-0.827489751,-0.035484251,0.572871917,-0.253935177,0.115758477,-0.219488657,-0.174893679,1.35458341,-0.311899637,-0.069995512,-0.232336461,-0.581097798,-0.415535758,-0.420652325,-0.454304073,-0.365545579,-0.368884966,-0.3442617,-0.381813476,-0.384849481,-0.387656245,-0.421855553,-0.423712789,-0.408676352,-0.326910286,-0.324413769,-0.229638146,0.592850537,1.142687516,1.311396274,1.16312117,1.197996859,0.139629007,0.500512922,1.265138287,1.051595267,1.074146777,1.125210995,0.583570538,-0.402335769,-0.628876867,-0.632166736,-0.554997504,-0.500225513,-0.366690501,0.009369186,-0.035430047,0.076859164,0.058409109,0.130379037,-0.05790382,-0.289729155,-0.495262686,-0.410181841,-0.365545293,-0.274635233,-0.277426242
10.22,37.03,0.959934366,1.864073061,1.785077991,-0.219488657,0.087280225,2.532981246,-0.626313471,1.788794261,-0.621767616,-0.037874633,0.959934366,-0.069208434,1.785077991,-0.219488657,0.119409737,2.715164847,-0.696439517,1.675879809,-0.676597978,-0.272977703,0.959934366,1.864073061,1.785077991,-0.219488657,0.077442333,1.863374674,-0.63574602,1.660380207,-0.678709808,-0.32707483,0.959934366,1.864073061,1.785077991,-0.219488657,0.026749798,1.725617387,-0.669741405,1.902224552,-0.747075724,-0.016635955,0.959934366,1.864073061,1.785077991,-0.219488657,0.03984964,1.884604797,-0.757845544,1.501112662,-0.802184748,-0.100917166,0.959934366,1.864073061,1.785077991,-0.219488657,0.10985405,1.380776912,-0.932275826,3.469631746,-0.168907665,-0.46802597,-0.410971927,-0.414898159,-0.423221813,-0.351150731,-0.35424374,-0.328272038,-0.364629743,-0.366432155,-0.342335804,-0.413293388,-0.411025574,-0.299270905,-0.406622894,-0.40702224,-0.361326337,0.88195897,0.830000194,0.737823168,0.58876365,0.586898245,0.206059018,1.338938321,1.265138287,1.003197242,0.932400409,0.983900991,-0.05512355,-1.466235108,-1.587757323,-1.579421008,-1.584366832,-1.334275154,-2.753581349,-0.341495377,-0.370070838,-0.327847648,-0.315520806,-0.294380071,-0.630463842,-1.332816193,-1.459625383,-1.408817399,-1.398532447,-1.20938318,-2.211105731
10.72,37.03,0.572871917,0.166925404,0.296512883,-0.219488657,0.033239134,1.622657315,-0.269927885,0.850081948,-0.576171645,-0.066228388,0.572871917,-0.069276206,0.296512883,-0.219488657,0.045715038,1.879431765,-0.328081114,0.834142238,-0.640223103,-0.300575327,0.572871917,0.166925404,0.296512883,-0.219488657,0.021552645,1.065450963,-0.303973257,0.801917997,-0.613368118,-0.361091785,0.572871917,0.166925404,0.296512883,-0.219488657,-0.051999318,0.854315819,-0.286857672,0.842903686,-0.703310035,-0.045327997,0.572871917,0.166925404,0.296512883,-0.219488657,-0.045818688,0.809559625,-0.332400554,0.73781155,-0.737148417,-0.151298486,0.572871917,0.166925404,0.296512883,-0.219488657,-0.264222825,2.093601448,-0.423046859,0.890079397,-0.222753622,-0.450990831,-0.362842061,-0.358972865,-0.204902989,-0.185233827,-0.189503518,-0.229214126,-0.097617793,-0.097774184,-0.083508997,-0.153111972,-0.125684845,0.546649038,0.195156152,0.20454933,0.372038343,1.964577782,1.897856897,1.783399143,1.56751575,1.66941579,0.471779061,1.897888586,1.712612077,1.583973538,1.54663467,1.502037671,0.74324406,-0.732049972,-0.914786695,-0.912676436,-0.728646212,-0.733027795,-0.943002787,-0.002828204,-0.016126397,-0.029433937,0.058786261,0.095055435,-0.158934134,-0.541816128,-0.694026373,-0.695896449,-0.49309278,-0.473736263,-0.719996012
11.22,37.03,0.635539194,0.189235416,0.045619075,-0.219488657,-0.163658971,0.795012714,0.003722899,0.503218559,-0.530615089,-0.030911431,0.635539194,-0.069275315,0.045619075,-0.219488657,-0.139048204,0.914663076,0.001768512,0.480895726,-0.639318857,-0.260166751,0.635539194,0.189235416,0.045619075,-0.219488657,-0.141404014,0.108411713,-0.008574399,0.393722943,-0.589892807,-0.277072687,0.635539194,0.189235416,0.045619075,-0.219488657,-0.217952314,0.004616706,0.000421808,0.425107961,-0.647393214,-0.059313524,0.635539194,0.189235416,0.045619075,-0.219488657,-0.183587671,0.044464604,0.005598548,0.43852498,-0.633723429,-0.091380696,0.635539194,0.189235416,0.045619075,-0.219488657,-0.31619977,1.098391913,0.001826236,0.599140191,-0.312140483,-0.436732077,0.0200321,0.035546492,0.372905085,0.15132448,0.173152578,0.576248892,0.035952138,0.040278173,0.138973171,0.087355101,0.081817825,-0.062300194,0.278052589,0.266589567,-0.006750164,0.968076375,1.573370053,1.849121061,1.538211795,1.663595803,0.759642441,1.152621565,1.667864698,1.583973538,1.54663467,1.59624434,0.74324406,-0.427285124,-0.593064322,-0.521721664,-0.393020363,-0.43678655,-0.729972248,0.248351444,0.328175927,0.264324632,0.321494275,0.361468027,0.273178904,-0.131925477,-0.197483024,-0.190128127,-0.0526513,-0.055928936,-0.298464803
11.72,37.03,-0.417833977,-0.122404939,-0.04700955,-0.139914434,-0.23234815,0.795391185,-0.068911834,0.62833502,-0.484211271,-0.164724997,-0.417833977,-0.06928776,-0.04700955,-0.139914434,-0.197868041,0.821262383,-0.097828556,0.691957244,-0.578921388,-0.359068353,-0.417833977,-0.122404939,-0.04700955,-0.139914434,-0.119182683,0.342442825,-0.104471487,0.528170023,-0.542145956,-0.319964868,-0.417833977,-0.122404939,-0.04700955,-0.139914434,-0.231985634,0.27860642,-0.10926867,0.662255462,-0.591415303,-0.157233482,-0.417833977,-0.122404939,-0.04700955,-0.139914434,-0.197689727,0.289359492,-0.098198961,0.574059876,-0.554375948,-0.195573613,-0.417833977,-0.122404939,-0.04700955,-0.139914434,-0.305888786,1.124654727,0.027524829,0.58566019,-0.436843077,-0.383899123,0.185541116,0.205755711,0.614999981,0.161072539,0.157425024,0.042870138,0.06109748,0.065296894,0.156189053,0.128075669,0.124421677,0.019270126,-0.191220518,-0.180834451,0.058488624,-0.12069368,0.594009763,1.006685561,0.788030544,0.889537558,0.161772344,0.407354545,1.086148771,1.245187366,1.074146777,1.219417664,0.423897016,-0.625724041,-0.841802393,-0.661718393,-0.65768498,-0.629453047,-0.682798347,0.132502095,0.171798091,0.124188242,0.160418819,0.187389555,0.403138741,-0.363646131,-0.499510276,-0.397050424,-0.366044206,-0.328261098,-0.182727157
12.22,37.03,-0.453617681,0.826146313,0.777629077,-0.120706865,-0.213567576,1.249552115,-0.256776818,0.936759359,-0.420790106,-0.454047883,-0.453617681,-0.069249881,0.777629077,-0.120706865,-0.169516578,1.256271557,-0.348913956,1.028806952,-0.486772886,-0.552851733,-0.453617681,0.826146313,0.777629077,-0.120706865,-0.002593721,1.064240797,-0.321407455,0.830033136,-0.434631842,-0.54616907,-0.453617681,0.826146313,0.777629077,-0.120706865,-0.069724016,1.027140916,-0.324843354,1.024459994,-0.510352984,-0.449300989,-0.453617681,0.826146313,0.777629077,-0.120706865,-0.076358973,1.108231004,-0.353071088,0.841006913,-0.499464356,-0.431880977,-0.453617681,0.826146313,0.777629077,-0.120706865,-0.277210332,2.13265619,-0.703629525,1.056912762,-0.603507356,-0.287672937,0.952765066,0.988306762,1.58858058,1.333232832,1.336675533,1.069588491,0.928834564,0.938091415,0.989908604,1.195659429,1.196879244,1.056910091,1.033918701,1.110396978,2.548861641,-0.089937464,0.1220289,0.200098381,0.166786696,0.173679182,-0.059661025,0.547092111,0.907159256,0.761207119,0.743405252,0.748384319,0.583570538,-1.085259414,-1.265950197,-1.071880011,-1.161751861,-1.032532828,-0.942541161,-0.119550057,-0.170496071,-0.192422383,-0.133392126,-0.123862557,-0.061553823,-0.888290365,-1.070918008,-0.93388585,-0.953372638,-0.858699316,-0.65606694
12.72,37.03,-0.390063914,0.002261965,0.181573967,-0.076255056,-0.09371665,0.341642769,0.092973415,0.532911063,-0.306136378,-0.827458221,-0.390063914,-0.069282781,0.181573967,-0.076255056,-0.007690528,0.118404044,0.09223517,0.600425807,-0.395764826,-0.93231318,-0.390063914,0.002261965,0.181573967,-0.076255056,0.041473306,0.045149645,0.077718521,0.445529347,-0.354552503,-0.900570566,-0.390063914,0.002261965,0.181573967,-0.076255056,0.04525871,0.147570785,0.096182638,0.48791831,-0.362023268,-0.886235888,-0.390063914,0.002261965,0.181573967,-0.076255056,0.034534375,0.134684909,0.088776744,0.345533446,-0.385075723,-0.793263459,-0.390063914,0.002261965,0.181573967,-0.076255056,-0.26467509,1.956370578,-0.475110091,1.009205087,-0.675196984,-0.265320785,6.103951874,6.205841748,7.284064236,4.750263676,4.803361124,4.677792419,3.989110609,4.001346766,3.55257357,3.548909793,3.528406061,2.540954052,3.858174803,4.013870644,6.709347621,1.09110124,1.378677947,1.233724916,1.192425125,1.209636833,0.095342333,1.618413453,1.57836994,1.341983415,1.404888302,1.360727667,0.583570538,-1.033454801,-1.199689035,-1.023473901,-1.024242818,-0.891818178,-0.893298615,0.154039127,0.212400068,0.165381514,0.19945932,0.241687449,0.191409691,-0.648381747,-0.736056445,-0.633835972,-0.607134055,-0.482764649,-0.458608126
13.22,37.03,0.704473162,-0.068539173,-0.052293752,-0.219488657,0.029952431,0.531429455,0.004611577,0.784216444,-0.254630849,-0.811122571,0.704473162,-0.069285609,-0.052293752,-0.219488657,0.132158184,0.382651337,-0.00988707,0.808798201,-0.34320237,-0.932276087,0.704473162,-0.068539173,-0.052293752,-0.219488657,0.079255668,0.420017189,-0.003456603,0.685228196,-0.326060905,-0.923925637,0.704473162,-0.068539173,-0.052293752,-0.219488657,0.083103947,0.435053386,0.008073819,0.728373296,-0.322509179,-0.824023386,0.704473162,-0.068539173,-0.052293752,-0.219488657,0.097513917,0.400595625,-0.000697102,0.66457063,-0.356635184,-0.77975424,0.704473162,-0.068539173,-0.052293752,-0.219488657,-0.256628806,0.110299378,0.115421358,0.424532375,-0.615985627,-0.241108889,4.514634446,4.486485768,3.005733516,3.501619663,3.48367115,2.236573888,3.382440361,3.360386311,2.187957419,3.520593101,3.486120839,2.171059444,4.403945646,4.44876027,4.786619313,2.481282215,2.375737521,2.135907614,2.124290897,2.140834721,1.113935832,1.991046963,1.757359456,1.632371563,1.593883459,1.59624434,0.583570538,-1.22361287,-1.371419465,-1.233879866,-1.17946275,-1.148853432,-0.468367968,0.017263773,0.060149565,0.056401682,0.07435843,0.124811718,0.632347172,-0.889425511,-0.977594902,-0.869752537,-0.813481923,-0.760418046,0.107142587
13.72,37.03,2.152086716,0.061958813,0.380166142,-0.219488657,0.135710101,0.823100444,-0.111937064,1.8417321,-0.195816366,-0.799152594,2.152086716,-0.069280397,0.380166142,-0.219488657,0.235006159,0.862738314,-0.181655869,1.801518227,-0.277779981,-0.898254842,2.152086716,0.061958813,0.380166142,-0.219488657,0.196843536,0.582304731,-0.175429235,1.519831184,-0.272173823,-0.98700508,2.152086716,0.061958813,0.380166142,-0.219488657,0.183823704,0.56119518,-0.141794688,1.609836765,-0.251178516,-0.878826593,2.152086716,0.061958813,0.380166142,-0.219488657,0.392156244,0.657803223,-0.261905394,1.643052492,-0.288422181,-0.530645176,2.152086716,0.061958813,0.380166142,-0.219488657,-0.262210552,-0.150709159,0.070410608,0.167731022,-0.339822547,-0.20575838,1.958890301,1.961239594,1.639104732,2.460578844,2.438265896,1.365722248,1.584752692,1.601908371,1.723717181,1.715844158,1.726083418,1.726888212,2.284714736,2.284926955,1.985386835,1.82925043,1.703164791,1.705727785,1.561654959,1.628675882,1.069649158,1.571834264,1.488875182,1.29358539,1.263141934,1.407831002,0.583570538,-2.065316489,-2.163987006,-1.953031385,-1.946627013,-1.779487207,-0.264056697,-0.155473717,-0.176074537,-0.169241687,-0.141668699,-0.204090089,0.354466018,-1.637359757,-1.74459296,-1.567631921,-1.537222125,-1.472936064,0.059072665
14.22,37.03,6.494927379,1.555816441,2.31502074,-0.219488657,0.230500653,1.97972874,-0.25318494,3.319537771,-0.15837857,-0.463792984,6.494927379,-0.069220743,2.31502074,-0.219488657,0.336586604,1.963957347,-0.35908541,3.23943934,-0.245299049,-0.536240143,6.494927379,1.555816441,2.31502074,-0.219488657,0.215630126,1.626305269,-0.33706915,3.018629074,-0.251922572,-0.719392053,6.494927379,1.555816441,2.31502074,-0.219488657,0.190829011,1.612092731,-0.298169594,2.888690134,-0.201393524,-0.656157373,6.494927379,1.555816441,2.31502074,-0.219488657,0.482282493,1.601023489,-0.390861107,3.217849089,-0.235683187,-0.100207505,6.494927379,1.555816441,2.31502074,-0.219488657,-0.228996885,0.090281203,-0.008646598,0.540864155,-0.220207382,-0.14204961,0.240974849,0.229913714,-0.059769885,0.45483795,0.438454085,-0.007828793,0.029737982,0.029637382,0.021404883,0.146987027,0.134493527,-0.183167164,0.244123564,0.231500797,-0.061227915,0.771236591,0.664806892,0.486884934,0.47740862,0.389018693,0.604639083,0.733408866,0.683422361,0.56761502,0.507161305,0.418660978,0.104549972,-3.008613244,-3.075586512,-2.963486197,-2.847962911,-2.772036801,-0.478643347,-0.336367202,-0.389760757,-0.356746928,-0.347709671,-0.38229527,0.184435768,-2.466210611,-2.583530535,-2.452513535,-2.352376901,-2.342298169,-0.192232676
15.72,37.03,-0.304469623,-0.379240667,-0.392855105,-0.216695218,-0.178954424,-0.383066848,0.129012466,-0.504160634,-0.047515184,0.035448722,-0.304469623,-0.069298016,-0.392855105,-0.216695218,-0.140942041,-0.374540007,0.130168048,-0.499718011,-0.093705281,0.064578773,-0.304469623,-0.379240667,-0.392855105,-0.216695218,-0.339718353,-0.658838175,0.148551016,-0.454666749,0.106761015,-0.13838386,-0.304469623,-0.379240667,-0.392855105,-0.216695218,-0.241946932,-0.605657036,0.152376469,-0.459155329,0.214289321,-0.183488627,-0.304469623,-0.379240667,-0.392855105,-0.216695218,-0.279874337,-0.708015232,0.122924528,-0.523139625,0.192756681,-0.148814997,-0.304469623,-0.379240667,-0.392855105,-0.216695218,-0.185954766,-0.6170074,0.051135941,-0.57200972,-0.189121828,0.192153534,-0.407704445,-0.412660527,-0.444273543,-0.35682618,-0.36027056,-0.339971791,-0.409707571,-0.411822833,-0.386920524,-0.424960641,-0.426565657,-0.405103929,-0.410569052,-0.41316315,-0.412172238,-0.526675735,-0.161159618,-0.451146084,-0.272772631,-0.274459802,0.206059018,-0.617387608,-0.16677784,-0.545539547,-0.107072955,-0.240785705,0.104549972,0.431359588,0.460727846,0.264323368,0.251077214,0.325296564,0.536181951,-0.025267265,-0.008882173,-0.132657392,-0.193442026,-0.202552869,0.207237189,0.299406591,0.336865833,0.097255999,0.042426025,0.091145233,0.485743608
16.22,37.03,-0.453617681,-0.379463941,-0.399638944,-0.217025481,-0.222818584,-0.356634113,0.146546189,-0.521417328,-0.027377297,0.112453281,-0.453617681,-0.069298025,-0.399638944,-0.217025481,-0.167471321,-0.351692406,0.153808481,-0.512658296,-0.111623388,0.150316475,-0.453617681,-0.379463941,-0.399638944,-0.217025481,-0.337227976,-0.687491371,0.156320566,-0.495502351,0.101600634,-0.007918913,-0.453617681,-0.379463941,-0.399638944,-0.217025481,-0.335735859,-0.677194517,0.160181269,-0.517987359,0.218525053,0.003302325,-0.453617681,-0.379463941,-0.399638944,-0.217025481,-0.27568716,-0.686255003,0.143164209,-0.530851451,0.218388436,-0.045759577,-0.453617681,-0.379463941,-0.399638944,-0.217025481,-0.200425881,-0.619288263,0.039847933,-0.66397315,-0.001607931,0.154513604,-0.384561925,-0.389691547,-0.429537332,-0.338837541,-0.342309137,-0.326192081,-0.390347177,-0.391576012,-0.346897277,-0.137753581,-0.149413017,-0.407128302,-0.403965049,-0.406774336,-0.411096134,-0.785027951,-0.438448375,-0.779755676,-0.706471166,-0.617839023,-0.258951058,-0.850283552,-0.345767356,-0.835927695,-0.768556006,-0.758922384,-0.374470593,0.501529226,0.536206309,0.393486855,0.430572675,0.410007797,0.573383663,-0.02364978,0.031330588,-0.120258886,-0.188439559,-0.202741665,0.034630259,0.352334305,0.423117451,0.20182176,0.178237393,0.153908679,0.397271015
16.72,37.03,-0.491381518,-0.390496796,-0.400466018,-0.217067127,-0.201226109,-0.352191036,0.148352257,-0.523728473,0.033404371,0.149035002,-0.491381518,-0.069298465,-0.400466018,-0.217067127,-0.164776491,-0.352699139,0.156809726,-0.518286372,-0.0361985,0.318708009,-0.491381518,-0.390496796,-0.400466018,-0.217067127,-0.37709142,-0.679347481,0.158529388,-0.505434832,0.092470706,0.165334552,-0.491381518,-0.390496796,-0.400466018,-0.217067127,-0.372921479,-0.678381407,0.159928151,-0.519804978,0.18977857,0.129719174,-0.491381518,-0.390496796,-0.400466018,-0.217067127,-0.325592606,-0.6510844,0.14550605,-0.535685803,0.245154299,0.053810596,-0.491381518,-0.390496796,-0.400466018,-0.217067127,-0.186471551,-0.61917935,0.017127759,-0.663874846,0.030182441,0.133763389,-0.402012406,-0.407114874,-0.443035206,-0.362081412,-0.365328433,-0.339711796,-0.391741786,-0.393418378,-0.361170273,-0.406435641,-0.406600876,-0.353571731,-0.422714803,-0.42487757,-0.413382855,-0.735818005,-0.47384694,-0.875351194,-0.811965404,-0.774978667,-0.413954416,-0.896862741,-0.56950425,-1.077917818,-0.863053584,-0.900232388,-0.853491159,0.530129788,0.668138187,0.529313567,0.520635529,0.489661896,0.558478558,-0.072840107,-0.030693559,-0.110537695,-0.166119879,-0.222527159,-0.011984223,0.337153739,0.475235967,0.309331741,0.260963663,0.198365039,0.357074651
17.22,37.03,-0.54882986,-0.39163852,-0.402931963,-0.217026541,-0.145441383,-0.338501602,0.154700839,-0.530389317,0.064641568,0.170756525,-0.54882986,-0.069298511,-0.402931963,-0.217026541,-0.176445589,-0.333766563,0.164541401,-0.530396285,-0.010502411,0.289515526,-0.54882986,-0.39163852,-0.402931963,-0.217026541,-0.421778929,-0.657029291,0.162262183,-0.510354291,0.149787845,0.215327756,-0.54882986,-0.39163852,-0.402931963,-0.217026541,-0.404767012,-0.63744878,0.158218621,-0.526434963,0.188265097,0.070669117,-0.54882986,-0.39163852,-0.402931963,-0.217026541,-0.406521248,-0.598292121,0.147454965,-0.546241535,0.221496359,0.063799819,-0.54882986,-0.39163852,-0.402931963,-0.217026541,-0.169037523,-0.620445316,0.003985808,-0.668290592,-0.044805986,0.138804964,-0.412041136,-0.417043815,-0.44885539,-0.364381749,-0.367707003,-0.343091725,-0.406927044,-0.407950273,-0.356903089,-0.428070778,-0.428076838,-0.368218664,-0.421655509,-0.423947932,-0.415266036,-0.575885681,-0.515145265,-0.929123672,-0.911598852,-0.809898588,-0.856821155,-0.757125175,-0.524756871,-1.077917818,-1.099297531,-0.853129053,-1.332511725,0.551365287,0.656052655,0.570161925,0.484750096,0.506090441,0.56516187,-0.09238628,-0.044805166,-0.152933853,-0.166755341,-0.200850227,0.042318593,0.338399257,0.455705137,0.308188448,0.23408015,0.226660851,0.396922457
17.72,37.03,-0.587483023,-0.392077027,-0.403950239,-0.217177509,-0.149783186,-0.313792144,0.158024369,-0.533139265,0.08063848,0.141332528,-0.587483023,-0.069298528,-0.403950239,-0.217177509,-0.185965022,-0.308403854,0.16999633,-0.538723885,0.030924153,0.242464738,-0.587483023,-0.392077027,-0.403950239,-0.217177509,-0.436152012,-0.624065299,0.164741528,-0.524993114,0.197711954,0.233574435,-0.587483023,-0.392077027,-0.403950239,-0.217177509,-0.415214464,-0.560634466,0.158754619,-0.538573566,0.288079956,0.012547055,-0.587483023,-0.392077027,-0.403950239,-0.217177509,-0.466993125,-0.524233477,0.149870695,-0.554052458,0.229868302,0.068596705,-0.587483023,-0.392077027,-0.403950239,-0.217177509,-0.173995595,-0.620678706,0.009484201,-0.66851432,-0.127940588,0.171542135,-0.41521247,-0.420157424,-0.450093727,-0.368206431,-0.371452094,-0.3442617,-0.364984181,-0.366653695,-0.339245774,-0.432249417,-0.433612178,-0.405371861,-0.424673809,-0.426845121,-0.415266036,-0.618944384,-0.692138089,-1.060567509,-0.999510717,-1.025238099,-0.901107829,-0.803704363,-0.793241145,-1.319907942,-1.288292688,-1.324162398,-1.332511725,0.532067289,0.627349733,0.595421409,0.454069152,0.516276802,0.588725188,-0.102319555,-0.074889151,-0.189061606,-0.244620765,-0.205284378,0.119255997,0.316847419,0.411877561,0.300160525,0.154177731,0.230932244,0.462588756
18.22,37.03,-0.609719786,-0.397806677,-0.406255538,-0.217540566,-0.172692867,-0.288596699,0.168216188,-0.540756272,0.106571773,0.136500391,-0.609719786,-0.069298757,-0.406255538,-0.217540566,-0.182087131,-0.283502572,0.179000935,-0.544445305,0.100740009,0.201752599,-0.609719786,-0.397806677,-0.406255538,-0.217540566,-0.451828015,-0.568424979,0.172588977,-0.55083872,0.286453061,0.253190961,-0.609719786,-0.397806677,-0.406255538,-0.217540566,-0.456896314,-0.473421166,0.160919394,-0.572765803,0.359797361,-0.01999449,-0.609719786,-0.397806677,-0.406255538,-0.217540566,-0.491953165,-0.422427519,0.151764696,-0.571069776,0.267339961,0.091651889,-0.609719786,-0.397806677,-0.406255538,-0.217540566,-0.186457644,-0.620991309,0.026965475,-0.668415454,-0.122717476,0.233070049,-0.413552503,-0.418491259,-0.448607723,-0.369169274,-0.372381021,-0.3442617,-0.383670702,-0.382780366,-0.289363859,-0.431644585,-0.432660119,-0.396262183,-0.424939103,-0.42709977,-0.415266036,-0.698910546,-0.792434022,-1.144213587,-1.081561791,-1.112537901,-0.812534481,-0.850283552,-0.972230661,-1.465102016,-1.335541477,-1.371265732,-1.332511725,0.534660499,0.601290167,0.630723165,0.459541795,0.548039942,0.632649214,-0.113341035,-0.125786703,-0.252511767,-0.298667757,-0.234426762,0.129288695,0.310633366,0.354503495,0.279368508,0.118421509,0.232878328,0.49784361
18.72,37.03,-0.609719786,-0.398767804,-0.408005056,-0.217727405,-0.208507341,-0.276244506,0.175884161,-0.546157819,0.15289302,0.105333554,-0.609719786,-0.069298796,-0.408005056,-0.217727405,-0.177272257,-0.271212696,0.18302665,-0.547386023,0.189721598,0.156820648,-0.609719786,-0.398767804,-0.408005056,-0.217727405,-0.461689704,-0.479914945,0.177738277,-0.560484333,0.377516527,0.296346354,-0.609719786,-0.398767804,-0.408005056,-0.217727405,-0.489195438,-0.417162127,0.16289001,-0.585429169,0.426608319,0.005226026,-0.609719786,-0.398767804,-0.408005056,-0.217727405,-0.474829693,-0.402044434,0.152253822,-0.585214536,0.26208817,0.091093014,-0.609719786,-0.398767804,-0.408005056,-0.217727405,-0.198227229,-0.620897951,0.054368091,-0.668605841,-0.046437432,0.304383634,-0.414753281,-0.419762823,-0.451208231,-0.369169274,-0.372381021,-0.3442617,-0.406692665,-0.408348586,-0.372794672,-0.432791813,-0.434229602,-0.407693936,-0.424939103,-0.42709977,-0.415266036,-0.766574222,-0.810133305,-1.174087187,-1.146030493,-1.124177875,-0.613244449,-0.94344193,-1.01697804,-1.513500041,-1.477287845,-1.465472401,-1.332511725,0.516220868,0.569748611,0.670335603,0.487679542,0.559466222,0.683771732,-0.144173084,-0.198451497,-0.3206964,-0.349066362,-0.229555853,0.085754356,0.274305996,0.276814229,0.258263455,0.102034997,0.244980058,0.502801661
